uid,mapping_days,Map_changes,Reverted_changes,restored_changesets,restored_map_edits,revert_contributors,Discussed_changesets,dis_responses,com_changesets,num_comments,nodes_Created,nodes_Modified,nodes_Deleted,Ways_Created,Ways_Modified,Ways_Deleted,Relations_Created,Relations_Modified,Relations_Deleted,Overall,comments,Unique_comments,Median_length,Registered_timeStamp,Sun,Mon,Tue,Wed,Thu,Fri,Sat,years_passed,average_year,efficient_year,iD,JOSM,JOSM (Reverter),Potlatch,Merkaartor,Vespucci,Go Map!!,StreetComplete,OsmAnd,Maps.Me,Level0,Every Door,RapiD,Pic4Review,Rosemary,Mapzen,unKnowEditors,acc
13458773,13,238,0,0,0,0,1,1,1,1,9,98,22,2,100,5,0,2,0,70,67,45,26.0,1622505600,18,13,2,5,2,2,28,3,4.333333333,1.0,7.142857143,0.0,0.0,0.0,0.0,0.0,0.0,87.14285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.714285714,0.8934720855863199
10119144,25,11259,3381,5,6,5,0,0,0,0,4525,868,3414,758,1129,503,19,41,2,70,70,32,7.0,1561766400,4,7,4,13,4,15,23,5,5.0,0.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8436504373049369
2717018,39,3255,0,0,0,0,1,0,0,0,2218,187,190,324,248,45,22,20,1,70,62,62,20.0,1425168000,21,14,8,4,8,9,6,9,4.333333333,0.888888889,91.42857143,0.0,0.0,0.0,0.0,5.714285714,0.0,1.428571429,1.428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9296974139419624
4084401,10,4831,0,0,0,0,1,0,0,0,3904,121,182,396,215,13,0,0,0,70,70,3,42.0,1465344000,0,11,15,26,8,10,0,8,1.25,0.125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9081616702027911
7333542,4,395,0,0,0,0,0,0,0,0,64,170,4,14,139,1,0,3,0,69,69,30,26.0,1513987200,33,0,0,21,0,13,2,6,0.666666667,0.166666667,1.449275362,8.695652174,0.0,0.0,0.0,1.449275362,0.0,88.4057971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9057839544715364
537208,23,4169,3,0,0,0,0,0,0,0,1937,1190,108,364,449,59,31,15,16,69,57,34,16.0,1318464000,28,14,3,3,0,8,13,12,1.916666667,0.5,13.04347826,47.82608696,0.0,39.13043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8158399209100418
911575,20,7481,3,3,3,3,0,0,0,0,4843,352,393,993,851,34,2,13,0,67,25,10,0.0,1348358400,2,2,4,25,9,9,16,11,1.818181818,0.181818182,98.50746269,0.0,0.0,1.492537313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8990035784195286
18809531,6,3941,1,0,0,0,2,0,0,0,2843,479,117,369,116,13,2,2,0,66,66,49,4.0,1679961600,0,0,26,20,18,2,0,1,6.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8984976399823799
3250154,12,510,0,0,0,0,0,0,0,0,421,18,2,34,34,1,0,0,0,66,35,25,14.0,1442620800,28,10,1,2,6,5,14,8,1.5,0.5,69.6969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3030303,0.9309471650549006
5635322,37,1234,0,1,1,1,0,0,0,0,635,65,219,100,186,18,1,10,0,66,66,34,17.0,1491609600,19,7,7,6,9,4,14,7,5.285714286,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7664468283613333
16291718,1,644,2,0,0,0,0,0,0,0,481,41,18,86,15,3,0,0,0,65,65,19,8.0,1655337600,0,0,0,0,65,0,0,2,0.5,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8864655685628817
9073898,26,274,0,0,0,0,0,0,0,0,52,176,6,13,23,4,0,0,0,65,65,47,6.0,1541808000,1,11,19,7,8,10,9,5,5.2,0.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9190592624123698
3904333,21,910,0,1,1,1,0,0,0,0,454,107,25,105,156,3,3,57,0,65,65,55,27.0,1462060800,26,10,2,7,7,8,5,8,2.625,0.75,46.15384615,0.0,0.0,0.0,0.0,18.46153846,0.0,33.84615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.538461538,0.8476865688637406
15623936,28,1567,1,2,3,2,1,0,1,1,842,188,128,124,211,27,4,41,2,64,64,45,22.0,1650326400,20,0,22,3,1,8,10,2,14.0,1.0,51.5625,48.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8785754520983178
3461900,13,4276,7,1,13,1,0,0,0,0,3244,140,97,480,256,8,8,43,0,64,58,11,3.0,1450310400,26,10,1,20,5,0,2,8,1.625,0.625,85.9375,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.9596261251304112
17960355,20,15683,0,7,5187,6,2,0,21,21,1474,5686,7909,200,324,28,1,60,1,63,63,48,10.0,1670803200,11,17,11,8,0,10,6,1,20.0,1.0,74.6031746,0.0,3.174603175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.04761905,0.0,0.0,0.0,0.0,0.0,3.174603175,0.7077409633091797
14767243,14,925,5,1,1,1,1,0,0,0,192,354,50,31,263,14,0,21,0,62,62,41,24.5,1641168000,11,1,6,3,5,2,34,2,7.0,0.5,24.19354839,0.0,0.0,0.0,0.0,0.0,0.0,70.96774194,4.838709677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8779770092106518
11555421,22,8408,1,0,0,0,1,0,1,1,5378,963,229,1092,645,60,2,39,0,62,62,48,7.0,1595808000,7,7,2,3,5,20,18,4,5.5,0.75,98.38709677,1.612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90962092513577
1595596,17,792,0,0,0,0,0,0,0,0,316,78,186,75,95,24,9,9,0,62,45,41,17.5,1372464000,0,3,3,6,0,28,22,11,1.545454545,0.727272727,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963754856218478
1858986,11,396,0,0,0,0,0,0,0,0,276,50,5,37,26,0,0,0,0,62,43,15,18.0,1388188800,1,5,14,21,1,0,20,10,1.1,0.5,98.38709677,0.0,0.0,1.612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020209934784073
15165687,10,1349,0,0,0,0,0,0,0,0,856,102,24,162,199,3,0,3,0,61,61,40,6.0,1645660800,8,3,2,0,24,7,17,2,5.0,1.0,80.32786885,0.0,0.0,0.0,0.0,0.0,0.0,19.67213115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8822677926179183
9395163,46,11105,15,8,28,7,3,0,0,0,2199,2238,3672,414,1919,561,0,100,2,61,61,37,4.0,1548633600,6,13,6,10,12,6,8,5,9.2,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8965015212284246
20106163,9,125,1,0,0,0,0,0,0,0,67,42,0,0,16,0,0,0,0,60,55,33,20.0,1692748800,2,10,3,16,10,1,18,0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.9038242425637713
16620673,31,11604,13,7,8,5,0,0,0,0,4399,3342,805,1025,1705,85,41,196,6,59,59,30,20.0,1658534400,12,11,7,5,7,9,8,2,15.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8835701125471601
2557707,20,3289,0,0,0,0,0,0,0,0,2542,260,49,281,142,10,0,5,0,58,32,20,3.0,1420588800,17,9,8,7,7,1,9,9,2.222222222,0.333333333,63.79310345,0.0,0.0,36.20689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947378503207423
16921459,18,247,0,2,2,2,0,0,0,0,100,33,40,18,50,5,0,1,0,57,57,32,13.0,1661299200,11,0,7,15,5,9,10,1,18.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9043248104538792
7136980,2,524,0,0,0,0,0,0,0,0,382,8,3,100,30,1,0,0,0,57,57,2,3.0,1512259200,1,0,0,0,0,0,56,6,0.333333333,0.166666667,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901573085118358
11472144,13,365,0,0,0,0,0,0,0,0,193,24,5,36,106,0,0,1,0,57,57,44,14.0,1594339200,9,8,4,2,9,2,23,4,3.25,0.75,47.36842105,0.0,0.0,0.0,0.0,0.0,0.0,52.63157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9084583788023206
2757624,44,1079,0,0,0,0,0,0,0,0,909,32,9,106,23,0,0,0,0,57,39,21,12.0,1426291200,5,7,5,6,12,12,10,9,4.888888889,0.222222222,36.84210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.15789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.883213864991088
4613380,18,840,3,0,0,0,3,0,0,0,357,173,18,68,222,1,0,0,0,57,33,23,18.0,1474502400,13,4,8,13,5,8,6,7,2.571428571,0.571428571,54.38596491,0.0,0.0,0.0,0.0,0.0,43.85964912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.754385965,0.9204366855903904
4704210,18,537,0,1,1,1,0,0,0,0,324,136,15,41,20,1,0,0,0,57,49,41,20.0,1476057600,7,11,3,6,25,3,2,7,2.571428571,0.285714286,70.1754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8245614,0.8471766134866858
2367929,15,390,0,0,0,0,0,0,0,0,278,65,1,34,11,0,1,0,0,56,52,34,17.5,1411948800,3,12,16,1,0,7,17,9,1.666666667,0.333333333,66.07142857,0.0,0.0,1.785714286,0.0,0.0,23.21428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.928571429,0.927462307333142
2918555,10,24385,0,0,0,0,0,0,0,0,21010,274,111,2883,75,23,8,0,1,56,35,9,9.0,1431734400,3,3,2,0,0,20,28,9,1.111111111,0.111111111,69.64285714,30.35714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8140087631852291
1976819,10,2401,36,1,1,1,0,0,0,0,1178,235,134,185,600,28,12,29,0,55,32,26,8.0,1394409600,9,21,8,10,0,0,7,10,1.0,0.2,98.18181818,0.0,0.0,1.818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9052912002705816
2221187,26,684,1,0,0,0,0,0,0,0,470,66,12,80,54,1,1,0,0,55,37,25,16.0,1406592000,5,10,9,15,3,12,1,10,2.6,0.4,96.36363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8780097770044135
4105973,19,4900,1,0,0,0,2,2,2,2,4056,58,203,370,184,22,2,5,0,55,55,35,38.0,1465689600,8,0,8,27,6,6,0,8,2.375,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939040826314242
19914396,6,223,0,0,0,0,0,0,0,0,3,46,0,5,169,0,0,0,0,53,53,23,26.0,1689724800,8,0,0,13,24,0,8,1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9463871575019084
1195808,21,1444,0,1,1,1,0,0,0,0,434,738,109,55,96,12,0,0,0,52,1,2,0.0,1357862400,8,5,4,11,7,11,6,11,1.909090909,0.181818182,1.923076923,0.0,0.0,98.07692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9378886613026938
20389237,20,23873,0,2,2,2,4,0,0,0,18089,570,334,3215,1624,27,0,14,0,51,51,12,15.0,1696291200,4,11,5,18,4,4,5,0,20.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8633754129335718
8072864,1,392,0,0,0,0,0,0,0,0,330,1,1,50,10,0,0,0,0,50,50,6,6.0,1522972800,0,0,0,0,0,50,0,6,0.166666667,0.166666667,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9132878966409947
8395700,9,956,0,0,0,0,0,0,0,0,292,463,94,34,54,18,0,1,0,50,2,3,0.0,1528502400,6,0,0,1,8,22,13,6,1.5,0.166666667,2.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9070237075253872
9939279,13,151,0,0,0,0,0,0,0,0,10,71,2,1,66,1,0,0,0,50,50,18,21.0,1557619200,9,5,11,1,0,13,11,5,2.6,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9087040922416524
12863618,40,357042,44,11,357,6,4,3,5,10,7378,7984,0,596,339514,0,0,1570,0,50,50,49,22.5,1615939200,8,9,8,7,5,8,5,3,13.33333333,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888799017021425
2509753,15,54953,0,0,0,0,0,0,0,0,45883,176,816,7962,14,89,12,0,1,50,48,4,28.0,1417996800,0,2,9,15,12,11,1,9,1.666666667,0.222222222,8.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8743092345230707
2607572,13,1635,0,0,0,0,0,0,0,0,1301,44,14,213,62,1,0,0,0,50,45,22,21.0,1422316800,2,5,1,0,22,6,14,9,1.444444444,0.444444444,56.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8869058697865564
18516776,8,364,0,0,0,0,0,0,0,0,252,49,8,26,29,0,0,0,0,49,49,10,4.0,1676678400,15,10,2,5,0,15,2,1,8.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8273467053437517
11877704,2,730,0,0,0,0,1,0,0,0,593,4,36,55,36,4,2,0,0,49,49,14,4.0,1600992000,42,0,0,0,0,7,0,3,0.666666667,0.333333333,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9306798343090656
239168,19,4547,0,0,0,0,0,0,0,0,2863,378,57,665,574,10,0,0,0,49,48,40,29.0,1267315200,0,3,5,9,9,6,17,14,1.357142857,0.642857143,2.040816327,63.26530612,0.0,4.081632653,0.0,28.57142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.040816327,0.8878190733308128
3219846,5,290,0,0,0,0,0,0,0,0,144,11,52,19,58,4,2,0,0,49,19,19,0.0,1441584000,0,14,7,26,0,1,1,8,0.625,0.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94234585045217
12225675,13,8771,3,0,0,0,0,0,0,0,5528,1959,136,613,469,43,3,20,0,48,48,29,9.0,1606089600,10,3,7,1,8,9,10,3,4.333333333,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9138565326830494
12613480,8,778,0,0,0,0,0,0,0,0,637,50,12,58,20,1,0,0,0,48,48,39,16.5,1612569600,0,18,2,0,9,0,19,3,2.666666667,0.333333333,52.08333333,6.25,0.0,0.0,0.0,10.41666667,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8803506422504732
177126,20,2453,0,0,0,0,0,0,0,0,1386,315,190,299,199,20,0,0,0,48,39,36,11.5,1253664000,0,11,4,4,13,16,0,14,1.428571429,0.357142857,8.333333333,14.58333333,0.0,39.58333333,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8106492803425718
20041817,12,978,1,0,0,0,1,0,0,0,621,87,82,102,77,8,0,1,0,47,47,40,9.0,1691107200,10,7,1,0,1,6,22,0,12.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9287280594348312
12662092,23,15060,0,0,0,0,2,0,2,2,7192,4611,941,965,1246,89,5,11,0,47,46,25,8.0,1613260800,7,10,6,6,5,6,7,3,7.666666667,0.333333333,34.7826087,65.2173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8217417912431769
2028920,7,142,0,0,0,0,0,0,0,0,44,43,6,16,25,1,6,0,1,47,4,5,0.0,1397260800,1,7,18,19,0,2,0,10,0.7,0.2,85.10638298,0.0,0.0,14.89361702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96270298764231
3366297,4,574,1,0,0,0,0,0,0,0,481,9,1,57,25,1,0,0,0,47,47,3,2.0,1446768000,0,0,0,19,28,0,0,8,0.5,0.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8958921857037098
889674,6,626,1,1,1,1,0,0,0,0,200,232,67,53,66,4,0,4,0,46,46,12,4.0,1347840000,4,0,0,0,16,6,20,11,0.545454545,0.090909091,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9365420407708004
5393742,6,394,0,0,0,0,0,0,0,0,241,47,20,42,38,3,0,3,0,46,46,42,7.0,1488153600,27,1,0,7,10,1,0,7,0.857142857,0.142857143,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954045899681542
640644,12,231,1,1,1,1,0,0,0,0,76,52,42,19,23,11,3,3,2,45,42,6,12.0,1332892800,2,23,0,5,12,3,0,12,1.0,0.416666667,68.88888889,31.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9185748132395082
1880637,37,89600,2,1,1,1,0,0,0,0,77261,2629,130,7910,1602,23,2,43,0,45,24,5,4.0,1389571200,8,6,7,5,10,6,3,10,3.7,0.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9378556044185976
2757603,25,2186,0,0,0,0,0,0,0,0,1438,208,65,275,192,5,2,1,0,45,45,42,27.0,1426291200,0,12,6,7,7,4,9,9,2.777777778,0.666666667,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8933834191279231
3848985,15,175,1,1,2,1,0,0,0,0,40,27,45,6,44,10,0,3,0,45,45,24,28.0,1461110400,0,4,0,12,19,9,1,8,1.875,0.25,95.55555556,0.0,0.0,4.444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9490534677584502
3915839,17,1011,0,0,0,0,0,0,0,0,498,128,124,59,192,5,2,3,0,45,42,14,14.0,1462320000,0,16,9,3,13,3,1,8,2.125,0.25,84.44444444,0.0,0.0,15.55555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8996993193565515
18793711,17,8631,0,2,4,2,0,0,0,0,6417,960,3,1160,88,0,1,2,0,44,44,11,6.0,1679702400,6,8,4,11,5,7,3,1,17.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8880287620948912
649715,4,582,0,0,0,0,0,0,0,0,262,115,45,67,86,6,1,0,0,44,43,28,4.0,1333756800,2,2,38,0,0,0,2,12,0.333333333,0.166666667,95.45454545,0.0,0.0,4.545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9566780482911826
3978033,22,5336,1,0,0,0,0,0,0,0,3856,719,94,523,120,13,0,10,1,44,44,21,6.0,1463529600,12,5,3,12,3,4,5,8,2.75,0.625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9226737767324584
3315607,29,10632,6,0,0,0,0,0,0,0,6487,1828,729,951,488,128,11,9,1,43,43,35,14.0,1445040000,5,9,4,4,7,9,5,8,3.625,0.5,67.44186047,27.90697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.651162791,0.8790472781042855
3634676,1,1399,0,0,0,0,0,0,0,0,577,464,70,141,130,17,0,0,0,43,43,5,4.0,1455667200,43,0,0,0,0,0,0,8,0.125,0.125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9454122180022444
9179647,17,7695,5,0,0,0,0,0,0,0,4984,686,503,932,485,62,2,41,0,42,42,35,10.0,1543708800,6,17,5,5,0,5,4,5,3.4,0.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8644613243271103
20500375,6,1136,0,0,0,0,0,0,0,0,775,17,5,130,209,0,0,0,0,42,42,14,7.5,1698105600,0,1,7,8,1,15,10,0,6.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92097332186406
12402704,9,484,0,0,0,0,0,0,0,0,263,27,45,72,74,3,0,0,0,42,42,15,7.0,1609200000,1,4,0,4,1,4,28,3,3.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9445165607917234
4621192,19,266,0,0,0,0,0,0,0,0,168,20,26,18,31,3,0,0,0,42,41,36,22.5,1474588800,5,3,5,5,16,2,6,7,2.714285714,0.428571429,52.38095238,0.0,0.0,0.0,0.0,0.0,2.380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.23809524,0.9430839433756052
4908104,8,424,0,0,0,0,0,0,0,0,245,44,28,35,69,3,0,0,0,42,42,17,4.0,1480550400,12,6,9,0,9,4,2,7,1.142857143,0.285714286,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8772603033410912
13698137,4,267,0,1,1,1,0,0,0,0,140,21,3,34,62,0,1,6,0,41,41,23,26.0,1625356800,23,12,0,4,2,0,0,3,1.333333333,0.333333333,17.07317073,0.0,0.0,0.0,0.0,0.0,0.0,82.92682927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90106908367389
8465042,4,355,0,0,0,0,0,0,0,0,145,90,38,26,52,4,0,0,0,41,41,28,26.0,1529884800,0,7,0,9,25,0,0,6,0.666666667,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935000448271237
2214753,3,1555,2,0,0,0,0,0,0,0,1261,38,43,144,65,4,0,0,0,41,23,2,5.0,1406332800,12,6,0,0,0,0,23,10,0.3,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7034982106623107
3375685,5,2471,0,0,0,0,0,0,0,0,1986,106,13,336,26,1,2,1,0,41,41,5,17.0,1447113600,0,0,0,8,29,4,0,8,0.625,0.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7669929690868674
3497647,4,209,0,0,0,0,0,0,0,0,156,13,1,30,8,0,1,0,0,41,41,26,4.0,1451779200,7,0,20,11,0,0,3,8,0.5,0.125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7850782245187766
19038361,9,234,1,0,0,0,0,0,0,0,112,14,20,29,38,1,4,15,1,40,40,8,2.0,1682208000,19,11,4,3,3,0,0,1,9.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8438251148845235
6436941,23,2843,0,0,0,0,0,0,0,0,2151,227,76,211,108,9,41,20,0,40,39,28,30.0,1501891200,8,3,5,3,6,5,10,6,3.833333333,1.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.7104866903607749
7194467,10,925,0,3,6,2,0,0,0,0,449,67,33,154,205,7,1,9,0,40,40,19,7.0,1512864000,21,7,7,1,4,0,0,6,1.666666667,0.833333333,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8792345452416397
530257,11,2264,0,0,0,0,0,0,0,0,951,391,391,212,221,95,0,1,1,40,17,15,0.0,1317427200,0,5,5,12,1,7,10,12,0.916666667,0.166666667,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907081131519614
1953635,12,2020,2,0,0,0,0,0,0,0,1360,130,32,278,185,12,17,6,0,40,18,10,0.0,1393286400,2,9,13,4,7,1,4,10,1.2,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.837231757600192
2271739,8,107,0,0,0,0,0,0,0,0,76,5,11,10,4,1,0,0,0,40,28,25,9.0,1408320000,0,7,4,21,5,0,3,9,0.888888889,0.222222222,35.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,0.9274128573873937
